Date;Open;High;Low;Last Close;Chg.%;
"02/08/2005";"2576.17";"2586.03";"2573.33";"2578.65";"+0.10%";
"02/09/2005";"2578.61";"2581.64";"2567.68";"2580.26";"+0.06%";
"02/10/2005";"2580.26";"2581.46";"2558.36";"2569.83";"-0.40%";
"02/11/2005";"2569.83";"2592.27";"2567.52";"2587.39";"+0.68%";
"02/14/2005";"2589.72";"2609.85";"2589.53";"2603.54";"+0.62%";
"02/15/2005";"2603.41";"2625.30";"2595.96";"2624.78";"+0.82%";
"02/16/2005";"2626.09";"2636.88";"2614.42";"2636.88";"+0.46%";
"02/17/2005";"2636.88";"2642.90";"2629.80";"2638.69";"+0.07%";
"02/18/2005";"2638.86";"2661.27";"2638.21";"2661.04";"+0.85%";
"02/21/2005";"2661.43";"2670.12";"2641.41";"2643.83";"-0.65%";
"02/22/2005";"2644.11";"2647.78";"2612.47";"2616.08";"-1.05%";
"02/23/2005";"2615.84";"2616.15";"2576.96";"2579.98";"-1.38%";
"02/24/2005";"2582.78";"2623.14";"2582.78";"2619.54";"+1.53%";
"02/25/2005";"2619.54";"2682.29";"2619.54";"2677.63";"+2.22%";
"02/28/2005";"2677.76";"2713.64";"2675.26";"2703.97";"+0.98%";
"03/01/2005";"2703.97";"2743.30";"2698.79";"2702.39";"-0.06%";
"03/02/2005";"2705.51";"2721.87";"2680.62";"2691.10";"-0.42%";
"03/03/2005";"2691.45";"2724.34";"2691.45";"2723.98";"+1.22%";
"03/04/2005";"2723.88";"2755.83";"2720.52";"2755.33";"+1.15%";
"03/07/2005";"2755.77";"2803.99";"2755.77";"2781.55";"+0.95%";
"03/08/2005";"2781.62";"2793.15";"2745.97";"2756.71";"-0.89%";
"03/09/2005";"2756.71";"2768.04";"2720.66";"2734.42";"-0.81%";
"03/10/2005";"2734.42";"2734.88";"2694.90";"2714.01";"-0.75%";
"03/11/2005";"2715.48";"2724.29";"2701.22";"2714.02";"0.00%";
"03/14/2005";"2714.18";"2738.21";"2697.20";"2718.46";"+0.16%";
"03/15/2005";"2718.46";"2731.76";"2704.19";"2723.70";"+0.19%";
"03/16/2005";"2723.68";"2729.07";"2679.56";"2681.87";"-1.54%";
"03/17/2005";"2683.66";"2687.25";"2650.09";"2655.57";"-0.98%";
"03/18/2005";"2655.38";"2673.42";"2640.65";"2640.65";"-0.56%";
"03/21/2005";"2640.97";"2663.27";"2598.35";"2610.52";"-1.14%";
"03/22/2005";"2610.52";"2638.96";"2581.82";"2637.80";"+1.05%";
"03/23/2005";"2637.65";"2637.65";"2583.59";"2605.48";"-1.23%";
"03/24/2005";"2605.10";"2624.89";"2594.01";"2615.44";"+0.38%";
"03/29/2005";"2615.45";"2637.01";"2605.47";"2635.98";"+0.79%";
"03/30/2005";"2636.74";"2640.05";"2627.46";"2635.57";"-0.02%";
"03/31/2005";"2635.61";"2649.27";"2626.67";"2632.90";"-0.10%";
"04/01/2005";"2633.40";"2671.04";"2631.01";"2671.04";"+1.45%";
"04/04/2005";"2670.87";"2677.68";"2661.47";"2677.68";"+0.25%";
"04/05/2005";"2676.92";"2702.56";"2671.27";"2700.17";"+0.84%";
"04/06/2005";"2700.41";"2714.23";"2700.41";"2705.50";"+0.20%";
"04/07/2005";"2705.50";"2713.21";"2691.98";"2700.80";"-0.17%";
"04/08/2005";"2700.76";"2717.52";"2696.84";"2711.11";"+0.38%";
"04/11/2005";"2711.10";"2717.58";"2694.15";"2706.70";"-0.16%";
"04/12/2005";"2706.56";"2713.99";"2693.60";"2711.45";"+0.18%";
"04/13/2005";"2713.12";"2730.42";"2704.04";"2730.33";"+0.70%";
"04/14/2005";"2730.42";"2730.42";"2705.33";"2705.33";"-0.92%";
"04/15/2005";"2704.88";"2704.88";"2655.96";"2659.39";"-1.70%";
"04/18/2005";"2657.05";"2657.05";"2562.69";"2576.97";"-3.10%";
"04/19/2005";"2580.78";"2603.59";"2580.48";"2586.65";"+0.38%";
"04/20/2005";"2587.50";"2631.69";"2587.50";"2612.49";"+1.00%";
"04/21/2005";"2608.98";"2644.24";"2603.87";"2614.16";"+0.06%";
"04/22/2005";"2614.35";"2648.21";"2614.35";"2633.89";"+0.75%";
"04/25/2005";"2633.38";"2649.70";"2629.83";"2644.46";"+0.40%";
"04/26/2005";"2644.27";"2660.50";"2644.09";"2651.83";"+0.28%";
"04/27/2005";"2651.85";"2654.58";"2591.18";"2591.36";"-2.28%";
"04/28/2005";"2591.35";"2609.78";"2569.28";"2577.08";"-0.55%";
"04/29/2005";"2576.95";"2577.16";"2548.81";"2566.00";"-0.43%";
"05/02/2005";"2566.05";"2590.18";"2566.05";"2578.26";"+0.48%";
"05/03/2005";"2578.39";"2585.52";"2545.14";"2559.16";"-0.74%";
"05/04/2005";"2559.40";"2566.40";"2539.80";"2550.83";"-0.33%";
"05/06/2005";"2550.83";"2556.50";"2515.72";"2538.15";"-0.50%";
"05/09/2005";"2538.05";"2582.80";"2536.07";"2582.38";"+1.74%";
"05/10/2005";"2582.81";"2602.84";"2578.58";"2588.52";"+0.24%";
"05/11/2005";"2586.67";"2603.99";"2583.77";"2594.39";"+0.23%";
"05/12/2005";"2594.39";"2607.14";"2591.28";"2603.75";"+0.36%";
"05/13/2005";"2603.76";"2603.78";"2584.38";"2594.58";"-0.35%";
"05/17/2005";"2595.05";"2596.41";"2571.36";"2575.42";"-0.74%";
"05/18/2005";"2575.50";"2613.74";"2572.13";"2609.42";"+1.32%";
"05/19/2005";"2614.41";"2634.88";"2606.99";"2632.33";"+0.88%";
"05/20/2005";"2632.00";"2679.69";"2630.38";"2678.27";"+1.75%";
"05/23/2005";"2678.20";"2684.90";"2668.75";"2680.14";"+0.07%";
"05/24/2005";"2680.98";"2690.60";"2674.73";"2676.59";"-0.13%";
"05/25/2005";"2676.51";"2697.97";"2675.60";"2692.54";"+0.60%";
"05/27/2005";"2692.12";"2761.94";"2690.15";"2760.77";"+2.53%";
"05/30/2005";"2762.84";"2786.05";"2754.95";"2785.10";"+0.88%";
"05/31/2005";"2784.69";"2810.13";"2784.59";"2791.39";"+0.23%";
"06/01/2005";"2791.54";"2834.57";"2791.44";"2830.89";"+1.42%";
"06/02/2005";"2832.18";"2856.23";"2830.88";"2832.26";"+0.05%";
"06/03/2005";"2832.31";"2840.73";"2818.36";"2822.69";"-0.34%";
"06/06/2005";"2822.72";"2836.03";"2821.24";"2834.25";"+0.41%";
"06/07/2005";"2834.25";"2839.25";"2820.25";"2829.92";"-0.15%";
"06/08/2005";"2829.76";"2854.52";"2809.97";"2847.78";"+0.63%";
"06/09/2005";"2850.22";"2873.67";"2841.89";"2870.84";"+0.81%";
"06/10/2005";"2871.51";"2919.44";"2871.51";"2910.96";"+1.40%";
"06/13/2005";"2907.97";"2919.12";"2900.14";"2914.72";"+0.13%";
"06/14/2005";"2914.98";"2932.69";"2899.46";"2930.77";"+0.55%";
"06/15/2005";"2930.84";"2959.43";"2930.44";"2947.98";"+0.59%";
"06/16/2005";"2947.58";"3001.23";"2947.53";"2985.85";"+1.28%";
"06/17/2005";"2986.46";"3021.45";"2986.46";"3020.66";"+1.17%";
"06/20/2005";"3017.78";"3033.66";"2997.87";"3030.23";"+0.32%";
"06/21/2005";"3030.22";"3050.10";"3024.62";"3029.89";"-0.01%";
"06/22/2005";"3029.90";"3042.29";"3001.59";"3006.68";"-0.77%";
"06/23/2005";"3006.94";"3020.63";"2986.52";"2993.66";"-0.43%";
"06/24/2005";"2991.17";"2996.52";"2948.52";"2965.48";"-0.94%";
"06/27/2005";"2965.87";"2978.81";"2959.36";"2972.84";"+0.25%";
"06/28/2005";"2972.97";"3019.04";"2972.97";"3017.48";"+1.50%";
"06/29/2005";"3022.09";"3032.16";"3017.94";"3028.04";"+0.35%";
"06/30/2005";"3027.62";"3050.19";"3021.67";"3049.91";"+0.72%";
"07/01/2005";"3049.93";"3090.36";"3044.81";"3089.39";"+1.29%";
"07/04/2005";"3089.05";"3114.18";"3067.22";"3071.59";"-0.58%";
"07/05/2005";"3076.30";"3099.53";"3072.60";"3099.53";"+0.91%";
"07/06/2005";"3099.61";"3106.28";"3072.42";"3084.21";"-0.49%";
"07/07/2005";"3084.19";"3087.17";"2967.58";"3065.25";"-0.61%";
"07/08/2005";"3066.30";"3096.66";"3066.30";"3095.55";"+0.99%";
"07/11/2005";"3095.37";"3119.52";"3068.92";"3071.65";"-0.77%";
"07/12/2005";"3071.75";"3081.51";"3051.22";"3055.41";"-0.53%";
"07/13/2005";"3056.18";"3075.67";"3056.14";"3069.80";"+0.47%";
"07/14/2005";"3070.06";"3098.17";"3069.29";"3092.43";"+0.74%";
"07/15/2005";"3092.43";"3092.43";"3066.72";"3068.14";"-0.79%";
"07/18/2005";"3068.66";"3088.09";"3068.66";"3073.76";"+0.18%";
"07/19/2005";"3072.98";"3089.91";"3054.23";"3089.91";"+0.53%";
"07/20/2005";"3090.38";"3090.50";"3060.54";"3071.84";"-0.58%";
"07/21/2005";"3071.77";"3071.77";"3054.50";"3056.37";"-0.50%";
"07/22/2005";"3056.58";"3060.33";"3037.58";"3048.50";"-0.26%";
"07/25/2005";"3053.84";"3071.63";"3048.40";"3071.63";"+0.76%";
"07/26/2005";"3070.40";"3071.24";"3052.27";"3062.89";"-0.28%";
"07/27/2005";"3063.07";"3085.34";"3063.07";"3080.37";"+0.57%";
"07/28/2005";"3080.37";"3106.39";"3078.91";"3106.15";"+0.84%";
"07/29/2005";"3107.69";"3142.24";"3104.24";"3126.21";"+0.65%";
"08/01/2005";"3126.21";"3166.20";"3124.36";"3166.20";"+1.28%";
"08/02/2005";"3165.83";"3180.60";"3165.83";"3166.87";"+0.02%";
"08/03/2005";"3167.17";"3205.00";"3166.57";"3204.16";"+1.18%";
"08/04/2005";"3204.69";"3212.61";"3184.76";"3203.68";"-0.01%";
"08/05/2005";"3203.73";"3207.15";"3181.62";"3183.76";"-0.62%";
"08/08/2005";"3183.76";"3190.94";"3176.94";"3185.94";"+0.07%";
"08/09/2005";"3186.47";"3223.39";"3177.66";"3220.28";"+1.08%";
"08/10/2005";"3220.17";"3265.21";"3219.48";"3260.66";"+1.25%";
"08/11/2005";"3260.56";"3271.39";"3230.96";"3238.77";"-0.67%";
"08/12/2005";"3237.53";"3255.45";"3234.26";"3235.23";"-0.11%";
"08/16/2005";"3235.25";"3240.12";"3220.41";"3227.15";"-0.25%";
"08/17/2005";"3227.41";"3227.50";"3165.29";"3191.29";"-1.11%";
"08/18/2005";"3191.08";"3191.78";"3147.07";"3154.65";"-1.15%";
"08/19/2005";"3155.80";"3180.24";"3141.99";"3179.61";"+0.79%";
"08/22/2005";"3179.78";"3211.09";"3177.28";"3210.98";"+0.99%";
"08/23/2005";"3210.47";"3222.59";"3204.86";"3214.48";"+0.11%";
"08/24/2005";"3214.97";"3214.97";"3172.72";"3195.94";"-0.58%";
"08/25/2005";"3195.95";"3237.98";"3176.53";"3236.56";"+1.27%";
"08/26/2005";"3231.69";"3257.82";"3219.56";"3226.20";"-0.32%";
"08/29/2005";"3225.88";"3248.38";"3214.15";"3248.38";"+0.69%";
"08/30/2005";"3249.95";"3262.06";"3232.98";"3261.31";"+0.40%";
"08/31/2005";"3261.33";"3292.98";"3261.33";"3285.23";"+0.73%";
"09/01/2005";"3285.31";"3316.32";"3285.05";"3311.13";"+0.79%";
"09/02/2005";"3315.84";"3340.07";"3299.83";"3333.95";"+0.69%";
"09/05/2005";"3333.95";"3343.23";"3308.40";"3314.70";"-0.58%";
"09/06/2005";"3314.52";"3319.09";"3294.40";"3307.15";"-0.23%";
"09/07/2005";"3306.93";"3329.51";"3275.03";"3329.51";"+0.68%";
"09/08/2005";"3330.00";"3346.32";"3319.68";"3335.21";"+0.17%";
"09/09/2005";"3333.62";"3368.44";"3327.90";"3364.54";"+0.88%";
"09/12/2005";"3366.12";"3415.91";"3366.00";"3401.54";"+1.10%";
"09/13/2005";"3401.22";"3407.38";"3383.54";"3389.23";"-0.36%";
"09/14/2005";"3389.33";"3421.29";"3377.01";"3405.57";"+0.48%";
"09/15/2005";"3405.77";"3434.71";"3391.40";"3398.41";"-0.21%";
"09/16/2005";"3398.89";"3430.29";"3397.30";"3430.29";"+0.94%";
"09/19/2005";"3430.29";"3431.80";"3405.73";"3420.88";"-0.27%";
"09/20/2005";"3421.29";"3430.24";"3414.83";"3426.90";"+0.18%";
"09/21/2005";"3427.13";"3428.76";"3394.09";"3399.54";"-0.80%";
"09/22/2005";"3398.92";"3429.91";"3383.22";"3387.88";"-0.34%";
"09/23/2005";"3387.76";"3409.91";"3358.00";"3379.79";"-0.24%";
"09/26/2005";"3379.97";"3383.24";"3359.56";"3377.30";"-0.07%";
"09/27/2005";"3377.60";"3397.02";"3374.00";"3387.10";"+0.29%";
"09/28/2005";"3387.23";"3431.10";"3380.81";"3423.08";"+1.06%";
"09/29/2005";"3423.23";"3426.18";"3404.68";"3423.85";"+0.02%";
"09/30/2005";"3423.82";"3457.45";"3420.27";"3457.45";"+0.98%";
"10/03/2005";"3457.45";"3504.84";"3457.09";"3503.85";"+1.34%";
"10/04/2005";"3504.34";"3510.50";"3484.54";"3494.26";"-0.27%";
"10/05/2005";"3494.26";"3494.26";"3438.43";"3439.20";"-1.58%";
"10/06/2005";"3438.72";"3438.72";"3316.28";"3353.11";"-2.50%";
"10/07/2005";"3353.88";"3353.88";"3333.81";"3336.70";"-0.49%";
"10/10/2005";"3337.53";"3386.97";"3336.06";"3349.71";"+0.39%";
"10/11/2005";"3350.48";"3368.32";"3342.41";"3351.50";"+0.05%";
"10/12/2005";"3351.60";"3362.40";"3347.16";"3349.97";"-0.05%";
"10/13/2005";"3349.96";"3349.96";"3237.57";"3242.16";"-3.22%";
"10/14/2005";"3242.05";"3242.17";"3162.76";"3201.62";"-1.25%";
"10/17/2005";"3201.62";"3260.44";"3201.62";"3226.72";"+0.78%";
"10/18/2005";"3226.60";"3257.53";"3211.96";"3220.21";"-0.20%";
"10/19/2005";"3220.08";"3220.08";"3099.56";"3155.00";"-2.03%";
"10/20/2005";"3155.09";"3198.41";"3145.28";"3153.98";"-0.03%";
"10/21/2005";"3152.74";"3152.74";"3120.91";"3138.35";"-0.50%";
"10/24/2005";"3134.27";"3170.95";"3124.20";"3166.27";"+0.89%";
"10/25/2005";"3166.62";"3209.04";"3166.62";"3195.20";"+0.91%";
"10/27/2005";"3196.75";"3231.42";"3181.47";"3190.78";"-0.14%";
"10/28/2005";"3190.94";"3202.40";"3162.01";"3202.40";"+0.36%";
"10/31/2005";"3200.30";"3298.74";"3200.30";"3298.74";"+3.01%";
"11/02/2005";"3299.19";"3359.04";"3297.88";"3315.04";"+0.49%";
"11/03/2005";"3315.64";"3334.84";"3294.27";"3333.92";"+0.57%";
"11/04/2005";"3329.98";"3357.38";"3329.98";"3354.73";"+0.62%";
"11/07/2005";"3354.62";"3362.05";"3335.03";"3362.05";"+0.22%";
"11/08/2005";"3361.52";"3361.94";"3345.10";"3346.38";"-0.47%";
"11/09/2005";"3346.38";"3349.40";"3324.69";"3326.41";"-0.60%";
"11/10/2005";"3321.63";"3333.35";"3311.07";"3331.97";"+0.17%";
"11/11/2005";"3332.14";"3342.80";"3327.56";"3341.74";"+0.29%";
"11/14/2005";"3340.16";"3362.62";"3326.71";"3352.39";"+0.32%";
"11/15/2005";"3351.71";"3361.74";"3334.48";"3350.05";"-0.07%";
"11/16/2005";"3351.10";"3360.73";"3339.11";"3349.31";"-0.02%";
"11/17/2005";"3349.91";"3393.90";"3349.91";"3392.85";"+1.30%";
"11/18/2005";"3392.85";"3418.96";"3392.85";"3401.63";"+0.26%";
"11/21/2005";"3400.98";"3417.38";"3389.47";"3391.40";"-0.30%";
"11/22/2005";"3391.40";"3428.66";"3390.85";"3418.77";"+0.81%";
"11/23/2005";"3419.84";"3476.31";"3419.58";"3463.02";"+1.29%";
"11/24/2005";"3463.84";"3489.78";"3462.90";"3474.45";"+0.33%";
"11/25/2005";"3474.58";"3500.78";"3468.06";"3493.34";"+0.54%";
"11/28/2005";"3493.34";"3521.97";"3491.95";"3494.16";"+0.02%";
"11/29/2005";"3494.24";"3507.07";"3475.14";"3496.47";"+0.07%";
"11/30/2005";"3496.34";"3500.12";"3479.76";"3493.37";"-0.09%";
"12/01/2005";"3493.48";"3547.13";"3489.33";"3547.11";"+1.54%";
"12/02/2005";"3547.09";"3574.42";"3547.09";"3569.99";"+0.65%";
"12/05/2005";"3569.80";"3574.37";"3558.82";"3564.68";"-0.15%";
"12/06/2005";"3564.76";"3577.82";"3563.42";"3576.16";"+0.32%";
"12/07/2005";"3582.24";"3617.44";"3548.22";"3617.44";"+1.15%";
"12/09/2005";"3617.44";"3617.44";"3579.77";"3591.04";"-0.73%";
"12/12/2005";"3591.04";"3605.38";"3549.68";"3557.94";"-0.92%";
"12/13/2005";"3558.29";"3595.07";"3554.66";"3581.28";"+0.66%";
"12/14/2005";"3581.28";"3593.34";"3570.29";"3582.00";"+0.02%";
"12/15/2005";"3580.95";"3595.36";"3572.30";"3577.87";"-0.12%";
"12/16/2005";"3576.79";"3593.89";"3567.04";"3586.62";"+0.24%";
"12/19/2005";"3585.49";"3586.26";"3562.06";"3571.39";"-0.42%";
"12/20/2005";"3572.94";"3588.15";"3561.46";"3586.83";"+0.43%";
"12/21/2005";"3586.76";"3609.18";"3566.26";"3586.48";"-0.01%";
"12/22/2005";"3587.53";"3627.63";"3587.40";"3625.15";"+1.08%";
"12/23/2005";"3625.10";"3637.43";"3621.15";"3621.37";"-0.10%";
"12/27/2005";"3621.59";"3643.95";"3613.12";"3640.61";"+0.53%";
"12/28/2005";"3639.56";"3652.66";"3627.23";"3652.66";"+0.33%";
"12/29/2005";"3656.10";"3675.14";"3651.37";"3667.03";"+0.39%";
"01/02/2006";"3667.47";"3695.36";"3653.56";"3682.35";"+0.42%";
"01/03/2006";"3681.79";"3717.42";"3680.51";"3717.42";"+0.95%";
"01/04/2006";"3720.64";"3770.01";"3720.64";"3763.89";"+1.25%";
"01/05/2006";"3758.92";"3773.43";"3749.19";"3772.48";"+0.23%";
"01/09/2006";"3772.61";"3831.01";"3772.61";"3815.48";"+1.14%";
"01/10/2006";"3815.30";"3831.72";"3785.49";"3788.87";"-0.70%";
"01/11/2006";"3788.81";"3808.23";"3774.00";"3800.02";"+0.29%";
"01/12/2006";"3800.12";"3836.40";"3781.90";"3830.25";"+0.80%";
"01/13/2006";"3824.72";"3826.82";"3784.85";"3791.80";"-1.00%";
"01/16/2006";"3791.62";"3825.52";"3777.95";"3822.22";"+0.80%";
"01/17/2006";"3821.64";"3827.15";"3778.01";"3799.76";"-0.59%";
"01/18/2006";"3798.60";"3804.54";"3716.82";"3770.29";"-0.78%";
"01/19/2006";"3770.39";"3847.25";"3770.39";"3832.03";"+1.64%";
"01/20/2006";"3835.39";"3873.24";"3835.39";"3846.97";"+0.39%";
"01/23/2006";"3846.97";"3872.43";"3804.52";"3872.43";"+0.66%";
"01/24/2006";"3875.20";"3890.20";"3873.14";"3881.43";"+0.23%";
"01/25/2006";"3882.48";"3902.01";"3874.25";"3881.57";"+0.00%";
"01/26/2006";"3881.89";"3898.11";"3868.89";"3896.13";"+0.38%";
"01/27/2006";"3897.07";"3970.38";"3890.23";"3956.26";"+1.54%";
"01/30/2006";"3955.84";"4002.64";"3953.74";"4002.64";"+1.17%";
"01/31/2006";"4002.64";"4019.85";"3966.62";"3969.36";"-0.83%";
"02/01/2006";"3969.35";"4035.93";"3946.39";"4035.53";"+1.67%";
"02/02/2006";"4035.36";"4042.31";"3982.26";"3982.26";"-1.32%";
"02/03/2006";"3982.26";"3998.00";"3931.24";"3953.47";"-0.72%";
"02/06/2006";"3953.08";"4018.90";"3945.35";"4017.36";"+1.62%";
"02/07/2006";"4016.61";"4025.40";"3998.93";"4010.73";"-0.17%";
"02/08/2006";"4008.93";"4009.92";"3946.70";"3982.31";"-0.71%";
"02/09/2006";"3982.22";"4032.57";"3979.00";"4032.57";"+1.26%";
"02/10/2006";"4032.48";"4032.95";"4009.94";"4022.48";"-0.25%";
"02/13/2006";"4022.61";"4023.56";"3974.99";"3991.17";"-0.78%";
"02/14/2006";"3989.59";"4013.84";"3945.32";"3959.03";"-0.81%";
"02/15/2006";"3958.95";"4003.97";"3956.61";"3979.15";"+0.51%";
"02/16/2006";"3982.38";"4064.14";"3982.27";"4064.14";"+2.14%";
"02/17/2006";"4064.14";"4091.96";"4049.96";"4079.47";"+0.38%";
"02/20/2006";"4082.11";"4143.33";"4077.10";"4133.20";"+1.32%";
"02/21/2006";"4134.50";"4170.80";"4129.87";"4158.59";"+0.61%";
"02/22/2006";"4158.63";"4167.18";"4120.12";"4134.55";"-0.58%";
"02/23/2006";"4134.77";"4147.46";"4119.53";"4146.62";"+0.29%";
"02/24/2006";"4146.11";"4171.37";"4125.38";"4135.59";"-0.27%";
"02/27/2006";"4135.80";"4153.29";"4128.12";"4153.29";"+0.43%";
"02/28/2006";"4153.35";"4162.09";"4058.95";"4068.47";"-2.04%";
"03/01/2006";"4068.62";"4081.69";"4049.97";"4049.97";"-0.45%";
"03/02/2006";"4048.92";"4072.44";"3977.94";"4009.72";"-0.99%";
"03/03/2006";"4009.72";"4054.78";"4005.15";"4032.93";"+0.58%";
"03/06/2006";"4033.14";"4086.47";"4031.86";"4064.17";"+0.77%";
"03/07/2006";"4065.98";"4066.33";"3969.58";"3987.06";"-1.90%";
"03/08/2006";"3981.80";"4002.10";"3878.43";"3906.58";"-2.02%";
"03/09/2006";"3906.76";"3935.67";"3902.56";"3935.44";"+0.74%";
"03/10/2006";"3934.56";"3954.46";"3921.41";"3946.05";"+0.27%";
"03/13/2006";"3945.84";"3990.64";"3936.22";"3990.44";"+1.12%";
"03/14/2006";"3990.44";"3996.19";"3957.79";"3965.55";"-0.62%";
"03/15/2006";"3966.07";"4031.79";"3966.07";"4031.79";"+1.67%";
"03/16/2006";"4031.79";"4054.50";"4027.73";"4046.67";"+0.37%";
"03/17/2006";"4046.67";"4105.68";"4046.01";"4082.87";"+0.89%";
"03/20/2006";"4083.41";"4106.73";"4054.33";"4059.06";"-0.58%";
"03/21/2006";"4059.06";"4068.44";"4039.49";"4054.78";"-0.11%";
"03/22/2006";"4055.66";"4075.90";"4045.65";"4075.90";"+0.52%";
"03/23/2006";"4075.32";"4099.57";"4070.40";"4093.33";"+0.43%";
"03/24/2006";"4093.35";"4098.35";"4068.90";"4070.49";"-0.56%";
"03/27/2006";"4070.30";"4079.69";"4036.47";"4050.80";"-0.48%";
"03/28/2006";"4050.59";"4068.27";"4037.76";"4041.26";"-0.24%";
"03/29/2006";"4041.57";"4067.76";"4029.23";"4053.11";"+0.29%";
"03/30/2006";"4053.14";"4106.09";"4053.14";"4105.50";"+1.29%";
"03/31/2006";"4106.50";"4139.83";"4105.01";"4139.83";"+0.84%";
"04/03/2006";"4140.19";"4145.18";"4118.49";"4127.56";"-0.30%";
"04/04/2006";"4128.03";"4132.21";"4103.72";"4128.53";"+0.02%";
"04/05/2006";"4127.18";"4143.29";"4118.13";"4119.31";"-0.22%";
"04/06/2006";"4120.20";"4153.78";"4116.80";"4153.78";"+0.84%";
"04/07/2006";"4154.14";"4160.55";"4128.48";"4129.94";"-0.57%";
"04/10/2006";"4129.87";"4145.47";"4097.91";"4144.39";"+0.35%";
"04/11/2006";"4148.18";"4180.50";"4135.13";"4138.74";"-0.14%";
"04/12/2006";"4135.70";"4139.57";"4083.09";"4110.15";"-0.69%";
"04/13/2006";"4112.51";"4140.92";"4105.77";"4129.96";"+0.48%";
"04/18/2006";"4130.45";"4167.52";"4126.77";"4150.69";"+0.50%";
"04/19/2006";"4150.90";"4238.07";"4150.90";"4226.86";"+1.84%";
"04/20/2006";"4226.86";"4249.48";"4219.24";"4249.12";"+0.53%";
"04/21/2006";"4249.12";"4265.07";"4226.56";"4258.50";"+0.22%";
"04/24/2006";"4258.50";"4300.89";"4246.16";"4246.16";"-0.29%";
"04/25/2006";"4248.20";"4292.70";"4238.44";"4291.32";"+1.06%";
"04/26/2006";"4291.21";"4302.71";"4275.12";"4302.41";"+0.26%";
"04/27/2006";"4302.32";"4302.33";"4195.59";"4226.78";"-1.76%";
"04/28/2006";"4227.05";"4239.35";"4174.01";"4174.12";"-1.25%";
"05/02/2006";"4182.31";"4233.45";"4180.67";"4220.50";"+1.11%";
"05/03/2006";"4222.04";"4257.79";"4219.82";"4257.79";"+0.88%";
"05/04/2006";"4257.53";"4267.38";"4229.11";"4264.68";"+0.16%";
"05/05/2006";"4264.69";"4326.35";"4257.42";"4325.59";"+1.43%";
"05/08/2006";"4325.76";"4353.13";"4315.20";"4344.35";"+0.43%";
"05/09/2006";"4343.34";"4343.34";"4220.03";"4256.43";"-2.02%";
"05/10/2006";"4256.11";"4339.20";"4244.85";"4295.71";"+0.92%";
"05/11/2006";"4295.70";"4332.49";"4295.70";"4319.11";"+0.54%";
"05/12/2006";"4319.12";"4319.90";"4231.51";"4232.65";"-2.00%";
"05/15/2006";"4231.99";"4237.70";"4088.48";"4090.07";"-3.37%";
"05/16/2006";"4089.82";"4091.86";"3985.37";"4026.61";"-1.55%";
"05/17/2006";"4025.93";"4046.55";"3907.47";"3907.47";"-2.96%";
"05/18/2006";"3907.47";"3907.47";"3800.32";"3830.19";"-1.98%";
"05/19/2006";"3829.94";"3892.16";"3819.00";"3846.48";"+0.43%";
"05/22/2006";"3847.02";"3887.97";"3528.82";"3559.01";"-7.47%";
"05/23/2006";"3559.01";"3733.90";"3548.32";"3729.23";"+4.78%";
"05/24/2006";"3729.40";"3809.14";"3649.10";"3655.13";"-1.99%";
"05/26/2006";"3655.13";"3803.19";"3655.01";"3802.68";"+4.04%";
"05/29/2006";"3805.59";"3857.49";"3805.29";"3823.51";"+0.55%";
"05/30/2006";"3827.07";"3834.27";"3716.56";"3742.34";"-2.12%";
"05/31/2006";"3742.06";"3779.83";"3669.45";"3743.23";"+0.02%";
"06/01/2006";"3737.33";"3794.27";"3723.61";"3794.27";"+1.36%";
"06/02/2006";"3791.24";"3877.04";"3791.24";"3868.16";"+1.95%";
"06/06/2006";"3868.02";"3868.02";"3683.71";"3684.27";"-4.75%";
"06/07/2006";"3684.84";"3707.20";"3628.89";"3668.95";"-0.42%";
"06/08/2006";"3668.86";"3668.86";"3509.06";"3520.25";"-4.05%";
"06/09/2006";"3520.74";"3614.21";"3495.91";"3495.91";"-0.69%";
"06/12/2006";"3496.53";"3523.58";"3448.67";"3487.03";"-0.25%";
"06/13/2006";"3487.01";"3487.01";"3289.02";"3324.05";"-4.67%";
"06/14/2006";"3317.78";"3365.29";"3238.69";"3365.29";"+1.24%";
"06/16/2006";"3366.36";"3565.97";"3365.90";"3431.56";"+1.97%";
"06/19/2006";"3431.66";"3506.95";"3431.66";"3502.42";"+2.06%";
"06/20/2006";"3502.65";"3512.44";"3452.22";"3500.22";"-0.06%";
"06/21/2006";"3500.22";"3525.87";"3485.96";"3512.10";"+0.34%";
"06/22/2006";"3512.99";"3582.63";"3512.88";"3532.98";"+0.59%";
"06/23/2006";"3533.11";"3580.43";"3533.11";"3575.29";"+1.20%";
"06/26/2006";"3575.53";"3605.99";"3575.53";"3594.10";"+0.53%";
"06/27/2006";"3594.85";"3633.94";"3594.22";"3605.13";"+0.31%";
"06/28/2006";"3605.13";"3605.13";"3569.91";"3574.97";"-0.84%";
"06/29/2006";"3575.19";"3625.61";"3575.19";"3619.63";"+1.25%";
"06/30/2006";"3619.67";"3760.84";"3619.67";"3745.72";"+3.48%";
"07/03/2006";"3745.95";"3808.00";"3741.88";"3807.80";"+1.66%";
"07/04/2006";"3808.27";"3835.45";"3775.00";"3799.53";"-0.22%";
"07/05/2006";"3795.11";"3795.11";"3749.79";"3773.52";"-0.68%";
